"5364","STILLE SPHERICAL BURR, Ø5MM, FIG.6","HB 3444-06","HEBU",,,,"GERMANY","1",,"1967800","1"
"5365","STILLE SPHERICAL BURR, Ø8MM, FIG.7","HB 3444-07","HEBU",,,,"GERMANY","3",,"2162200","1"
"5366","STILLE SPHERICAL BURR, Ø12MM, FIG.8","HB 3444-08","HEBU",,,,"GERMANY","2",,"2162200","1"
"5367","STILLE SPHERICAL BURR, Ø16MM, FIG.9","HB 3444-09","HEBU",,,,"GERMANY","1",,"2283200","1"
"5368","STILLE TWIST DRILL, Ø1,0MM, FIG.10","HB 3444-10","HEBU",,,,"GERMANY","10",,"1922400","1"
"5369","STILLE TWIST DRILL, Ø1,5MM, FIG.11","HB 3444-11","HEBU",,,,"GERMANY","8",,"1922400","1"
"5370","STILLE TWIST DRILL, Ø2,0MM, FIG.12","HB 3444-12","HEBU",,,,"GERMANY","3",,"1922400","1"
"5371","BONE MILL, STAINLESS","HB 3445-00","HEBU",,,,"GERMANY","1",,"86313600","1"
"5372","CUTTING DRUM, 3MM","HB 3445-03","HEBU",,,,"GERMANY","1",,"18079200","1"
"5373","CUTTING DRUM, 4MM","HB 3445-04","HEBU",,,,"GERMANY","1",,"16740000","1"
"5374","TENSIONING HAND","HB 3445-10","HEBU",,,,"GERMANY","1",,"11482600","1"
"5375","BENDING IRONS FOR SMALLBONE PLATES, 13,0CM, 5 1/4","HB 3446-01","HEBU",,,,"GERMANY","1",,"2986200","1"
"5376","BENDING IRONS FOR SMALLBONE PLATES, 14,5CM, 5 1/2""","HB 3446-02","HEBU",,,,"GERMANY","1",,"3651500","1"
"5377","BENDING IRONS FOR SMALLBONE PLATES, 14,5CM, 5 1/2""","HB 3446-03","HEBU",,,,"GERMANY","1",,"3651500","1"
"5378","BENDING FORCEPS ADERER,SYST, 1,2, 13CM","HB 3446-10","HEBU",,,,"GERMANY","1",,"3924800","1"
"5379","BENDING FORCEPS ADERER,SYST, 1,7, 13CM","HB 3446-11","HEBU",,,,"GERMANY","1",,"4094300","1"
"5380","BENDING FORCEPS ADERER,SYST, 2,0, 13CM","HB 3446-12","HEBU",,,,"GERMANY","1",,"4094300","1"
"5381","BENDING FORCEPS WITH PINSYST. 1,7, 13CM","HB 3446-13","HEBU",,,,"GERMANY","1",,"3980900","1"
"5382","BENDING FORCEPS WITH PINSYST. 2,0, 13CM","HB 3446-14","HEBU",,,,"GERMANY","1",,"4094300","1"
"5383","BENDING FORCEPS WITHOUT PIN13CM","HB 3446-15","HEBU",,,,"GERMANY","1",,"4209900","1"
"5384","PLATE BENDING FORCEPS, 13CM","HB 3446-16","HEBU",,,,"GERMANY","1",,"8873300","1"
"5385","BENDING FORCEPS FOR BONE PLATES UP TO1,6MM, 20CM, 8""","HB 3446-20","HEBU",,,,"GERMANY","1",,"12777500","1"
"5386","BENDING FORCEPS FOR BONE PLATES UP TO3,0MM, 24CM, 9 1/2""","HB 3446-24","HEBU",,,,"GERMANY","1",,"25735400","1"
"5387","BENDING DEVICE FOR BONE PLATESUP TO 3,2MM","HB 3446-32","HEBU",,,,"GERMANY","1",,"52518300","1"
"5388","BENDING DEVICE FOR BONE PLATESUP TO 6,0MM","HB 3446-60","HEBU",,,,"GERMANY","1",,"70178400","1"
"5389","SLAT TOP CUTTER","HB 3447-00","HEBU",,,,"GERMANY","1",,"51693200","1"
"5390","TABLE TOP CUTTER","HB 3448-00","HEBU",,,,"GERMANY","1",,"84428000","1"
"5391","INSERT, 3MM/4MM/5MM","HB 3448-01","HEBU",,,,"GERMANY","1",,"16124400","1"
"5392","INSERT, 4,7M/4MM/6,4MM","HB 3448-02","HEBU",,,,"GERMANY","1",,"16124400","1"
"5393","FLAT NOSE PLIER, 18,5CM, 71/4""","HB 3449-01","HEBU",,,,"GERMANY","1",,"7618400","1"
"5394","PARALLEL PLIERS WITH SIDECUTTER, 18,5CM, 7 1/4""","HB 3449-03","HEBU",,,,"GERMANY","1",,"10925300","1"
"5395","CLAMP, 18CM, 7""","HB 3449-05","HEBU",,,,"GERMANY","1",,"11353000","1"
"5396","CLAMP, 20CM, 8""""""","HB 3449-06","HEBU",,,,"GERMANY","1",,"11782800","1"
"5397","CLAMP, 24CM, 9 1/2""""""","HB 3449-07","HEBU",,,,"GERMANY","1",,"22324700","1"
"5398","CLAMP, 22CM, 8 3/4""""""","HB 3449-15","HEBU",,,,"GERMANY","1",,"12853100","1"
"5399","CLAMP, 25CM, 10""""""","HB 3449-16","HEBU",,,,"GERMANY","1",,"13567000","1"
"5400","CLAMP, 30CM, 12""""""","HB 3449-17","HEBU",,,,"GERMANY","1",,"25931900","1"
"5401","ROD HOLDING FORCEPS, 20CM, 8""","HB 3449-20","HEBU",,,,"GERMANY","1",,"22079600","1"
"5402","FLAT NOSE PLIER, FIG.1, 17CM,6 3/4""","HB 3450-01","HEBU",,,,"GERMANY","1",,"3811400","1"
"5403","FLAT NOSE PLIER, FIG.2, 17CM,6 3/4""","HB 3450-02","HEBU",,,,"GERMANY","1",,"4070600","1"
"5404","FLAT NOSE PLIER, 19CM, 7 1/2""","HB 3451-19","HEBU",,,,"GERMANY","1",,"4956200","1"
"5405","FLAT NOSE PLIER, SHARP, 12CM,4 3/4""","HB 3452-12","HEBU",,,,"GERMANY","1",,"2443000","1"
"5406","FLAT NOSE PLIER, SHARP, 14CM5 1/2""","HB 3452-14","HEBU",,,,"GERMANY","1",,"2560700","1"
"5407","FLAT NOSE PLIER, BLUNT, 14CM,5 1/2""","HB 3453-14","HEBU",,,,"GERMANY","1",,"2560700","1"
"5408","FLAT NOSE PLIER, FIG.1, 18CM,7""","HB 3454-01","HEBU",,,,"GERMANY","1",,"14027100","1"
"5409","FLAT NOSE PLIER, FIG.2, 18CM,7""","HB 3454-02","HEBU",,,,"GERMANY","1",,"14027100","1"
"5410","FLAT NOSE PLIER, FIG.3, 18CM,7""","HB 3454-03","HEBU",,,,"GERMANY","1",,"14027100","1"
"5411","FLAT NOSE PLIER, FIG.4, 18CM,","HB 3454-04","HEBU",,,,"GERMANY","1",,"14752800","1"
"5412","WIRE CUTTING PLIER, 16CM,6 1/4""","HB 3455-16","HEBU",,,,"GERMANY","1",,"9726500","1"
"5413","WIRE CUTTER, 18CM, 7""","HB 3455-18","HEBU",,,,"GERMANY","1",,"11393000","1"
"5414","WIRE CUTTING PLIER FOR HARDWIRE UP TO 01,5MM, 15CM, 6""","HB 3456-15","HEBU",,,,"GERMANY","1",,"16152500","1"
"5415","LATERAL WIRE CUTTER FOR HARDWIRE UP TO 2,2MM, 23CM, 9"", TC""","HB 3457-23","HEBU",,,,"GERMANY","1",,"19197000","1"
"5416","LATERAL WIRE CUTTER FOR HARD WIRE UP TO2,2MM, CURVED, WITH TC, 23CM, 9""","HB 3457-23G","HEBU",,,,"GERMANY","1",,"20433600","1"
"5417","FRONTAL WIRE CUTTING PLIER FORWIRE UP TO 1,6MM,18,5CM, 7 1/4""""""","HB 3458-18","HEBU",,,,"GERMANY","1",,"10146600","1"
"5418","FRONTAL WIRE CUTTING PLIER FORHARD WIRE UP TO 2,5MM,21CM, 8 1/4""","HB 3458-21","HEBU",,,,"GERMANY","1",,"23861600","1"
"5419","LARGE PLATE AND WIRE CUTTING PLIERSFOR WIRES FROM 2-3,5MM ANDPLATES WITH 2MM THICKNESS","HB 3459-24","HEBU",,,,"GERMANY","0",,"35789100","1"
"5420","WIRE CUTTING PLIER FOR WIRE UPTO 6,0MM, 45CM, 17 3/4"", TC""","HB 3459-45","HEBU",,,,"GERMANY","1",,"37132600","1"
"5421","WIRE CUTTING PLIER FOR WIRE UPTO 6,5MM, 57CM, 22 1/2""","HB 3459-56","HEBU",,,,"GERMANY","1",,"38832500","1"
"5422","SET OF CUTTING PARTS","HB 3459-90","HEBU",,,,"GERMANY","1",,"22059000","1"
"5423","OSTEOTOME, 3MM, 13,5CM, 5 1/4""","HB 3460-03","HEBU",,,,"GERMANY","1",,"1724800","1"
"5424","OSTEOTOME, 4MM, 13,5CM, 5 1/4""","HB 3460-04","HEBU",,,,"GERMANY","1",,"1724800","1"
"5425","OSTEOTOME, 5MM, 13,5CM, 5 1/4""","HB 3460-05","HEBU",,,,"GERMANY","1",,"1724800","1"
"5426","OSTEOTOME, 6MM, 13,5CM, 5 1/4""","HB 3460-06","HEBU",,,,"GERMANY","1",,"1724800","1"
"5427","OSTEOTOME, 8MM, 13,5CM, 5 1/4""","HB 3460-08","HEBU",,,,"GERMANY","1",,"1724800","1"
"5428","OSTEOTOME, 10MM, 13,5CM,5 1/4""","HB 3460-10","HEBU",,,,"GERMANY","1",,"1724800","1"
"5429","OSTEOTOME, 12MM, 13,5CM,5 1/4""","HB 3460-12","HEBU",,,,"GERMANY","1",,"1724800","1"
"5430","OSTEOTOME, 14MM, 13,5CM,5 1/4""","HB 3460-14","HEBU",,,,"GERMANY","1",,"1724800","1"
"5431","OSTEOTOME, 16MM, 13,5CM,5 1/4""","HB 3460-16","HEBU",,,,"GERMANY","1",,"1724800","1"
"5432","BONE CHISEL, 4MM, 13,5CM,5 1/4""","HB 3461-04","HEBU",,,,"GERMANY","1",,"1724800","1"
"5433","BONE CHISEL, 6MM, 13,5CM,5 1/4""","HB 3461-06","HEBU",,,,"GERMANY","1",,"1724800","1"
"5434","BONE CHISEL, 8MM, 13,5CM,5 1/4""","HB 3461-08","HEBU",,,,"GERMANY","1",,"1724800","1"
"5435","BONE CHISEL, 10MM, 13,5MM,5 1/4""","HB 3461-10","HEBU",,,,"GERMANY","1",,"1724800","1"
"5436","BONE CHISEL, 12MM, 13,5CM,5 1/4""","HB 3461-12","HEBU",,,,"GERMANY","1",,"1724800","1"
"5437","BONE CHISEL, 14MM, 13,5CM,5 1/4""","HB 3461-14","HEBU",,,,"GERMANY","1",,"1724800","1"
"5438","BONE CHISEL, 16MM, 13,5CM,5 1/4""","HB 3461-16","HEBU",,,,"GERMANY","1",,"1724800","1"
"5439","GOUGE, 3MM, 13,5CM, 5 1/4""","HB 3462-03","HEBU",,,,"GERMANY","1",,"2026100","1"
"5440","GOUGE, 4MM, 13,5CM, 5 1/4""","HB 3462-04","HEBU",,,,"GERMANY","1",,"2097400","1"
"5441","GOUGE, 5MM, 13,5CM, 5 1/4""","HB 3462-05","HEBU",,,,"GERMANY","1",,"2097400","1"
"5442","GOUGE, 6MM, 13,5CM, 5 1/4""","HB 3462-06","HEBU",,,,"GERMANY","1",,"2097400","1"
"5443","GOUGE, 8MM, 13,5CM, 5 1/4""","HB 3462-08","HEBU",,,,"GERMANY","1",,"2097400","1"
"5444","GOUGE, 10MM, 13,5CM, 5 1/4""","HB 3462-10","HEBU",,,,"GERMANY","1",,"2097400","1"
"5445","GOUGE, 12MM, 13,5CM, 5 1/4""","HB 3462-12","HEBU",,,,"GERMANY","1",,"2097400","1"
"5446","GOUGE, 14MM, 13,5CM, 5 1/4""","HB 3462-14","HEBU",,,,"GERMANY","1",,"2097400","1"
"5447","GOUGE, 16MM, 13,5CM, 5 1/4""","HB 3462-16","HEBU",,,,"GERMANY","1",,"2097400","1"
"5448","PARTSCH BONE CHISEL, 2MM,13,5CM, 5 1/4""","HB 3463-02","HEBU",,,,"GERMANY","1",,"1724800","1"
"5449","PARTSCH BONE CHISEL, 3MM,13,5CM, 5 1/4""","HB 3463-03","HEBU",,,,"GERMANY","1",,"1724800","1"
"5450","PARTSCH BONE CHISEL, 4MM,13,5CM, 5 1/4""","HB 3463-04","HEBU",,,,"GERMANY","1",,"1724800","1"
"5451","PARTSCH BONE CHISEL, 5MM,13,5CM, 5 1/4""","HB 3463-05","HEBU",,,,"GERMANY","1",,"1724800","1"
"5452","PARTSCH BONE CHISEL, 6MM,13,5CM, 5 1/4""","HB 3463-06","HEBU",,,,"GERMANY","1",,"1724800","1"
"5453","PARTSCH BONE CHISEL, 7MM,13,5CM, 5 1/4""","HB 3463-07","HEBU",,,,"GERMANY","1",,"1724800","1"
"5454","PARTSCH BONE CHISEL, 8MM,13,5CM, 5 1/4""","HB 3463-08","HEBU",,,,"GERMANY","1",,"1724800","1"
"5455","PARTSCH BONE CHISEL, 2MM,17CM, 6 3/4""","HB 3464-02","HEBU",,,,"GERMANY","1",,"1724800","1"
"5456","PARTSCH BONE CHISEL, 3MM,17CM, 6 3/4""","HB 3464-03","HEBU",,,,"GERMANY","1",,"1724800","1"
"5457","PARTSCH BONE CHISEL, 4MM,17CM, 6 3/4""","HB 3464-04","HEBU",,,,"GERMANY","1",,"1724800","1"
"5458","PARTSCH BONE CHISEL, 5MM,17CM, 6 3/4""","HB 3464-05","HEBU",,,,"GERMANY","1",,"1724800","1"
"5459","PARTSCH BONE CHISEL, 6MM,17CM, 6 3/4""","HB 3464-06","HEBU",,,,"GERMANY","1",,"1724800","1"
"5460","PARTSCH BONE CHISEL, 7MM,17CM, 6 3/4""","HB 3464-07","HEBU",,,,"GERMANY","1",,"1724800","1"
"5461","PARTSCH BONE CHISEL, 8MM,17CM, 6 3/4""","HB 3464-08","HEBU",,,,"GERMANY","1",,"1724800","1"
"5462","PARTSCH GOUGE, 2MM, 13,5CM,5 1/4""","HB 3465-02","HEBU",,,,"GERMANY","1",,"2097400","1"
"5463","PARTSCH GOUGE, 3MM, 13,5CM,5 1/4""","HB 3465-03","HEBU",,,,"GERMANY","1",,"2097400","1"
"5464","PARTSCH GOUGE, 4MM, 13,5CM,5 1/4""","HB 3465-04","HEBU",,,,"GERMANY","1",,"2097400","1"
"5465","PARTSCH GOUGE, 5MM, 13,5CM,5 1/4""","HB 3465-05","HEBU",,,,"GERMANY","1",,"2097400","1"
"5466","PARTSCH GOUGE, 6MM, 13,5CM,5 1/4""","HB 3465-06","HEBU",,,,"GERMANY","1",,"2097400","1"
"5467","PARTSCH GOUGE, 7MM, 13,5CM,5 1/4""","HB 3465-07","HEBU",,,,"GERMANY","1",,"2097400","1"
"5468","PARTSCH GOUGE, 8MM, 13,5CM,5 1/4""","HB 3465-08","HEBU",,,,"GERMANY","1",,"2097400","1"
"5469","PARTSCH GOUGE, 2MM, 17CM,6 3/4""","HB 3466-02","HEBU",,,,"GERMANY","1",,"2097400","1"
"5470","PARTSCH GOUGE, 3MM, 17CM,6 3/4""","HB 3466-03","HEBU",,,,"GERMANY","1",,"2097400","1"
"5471","PARTSCH GOUGE, 4MM, 17CM,6 3/4""","HB 3466-04","HEBU",,,,"GERMANY","1",,"2097400","1"
"5472","PARTSCH GOUGE, 5MM, 17CM,6 3/4""","HB 3466-05","HEBU",,,,"GERMANY","1",,"2097400","1"
"5473","PARTSCH GOUGE, 6MM, 17CM,6 3/4""","HB 3466-06","HEBU",,,,"GERMANY","1",,"2097400","1"
"5474","PARTSCH GOUGE, 7MM, 17CM,6 3/4""","HB 3466-07","HEBU",,,,"GERMANY","1",,"2097400","1"
"5475","PARTSCH GOUGE, 8MM, 17CM,6 3/4""","HB 3466-08","HEBU",,,,"GERMANY","1",,"2097400","1"
"5476","ALEXANDER BONE CHISEL, 4MM,18CM, 7""","HB 3467-04","HEBU",,,,"GERMANY","1",,"2000200","1"
"5477","ALEXANDER BONE CHISEL, 6MM,18CM, 7""","HB 3467-06","HEBU",,,,"GERMANY","1",,"2000200","1"
"5478","ALEXANDER BONE CHISEL, 8MM,18CM, 7""","HB 3467-08","HEBU",,,,"GERMANY","1",,"2000200","1"
"5479","ALEXANDER BONE CHISEL, 10MM,18CM, 7""","HB 3467-10","HEBU",,,,"GERMANY","1",,"2000200","1"
"5480","ALEXANDER BONE CHISEL, 12MM,18CM, 7""","HB 3467-12","HEBU",,,,"GERMANY","1",,"2000200","1"
"5481","ALEXANDER BONE CHISEL, 14MM,18CM, 7""","HB 3467-14","HEBU",,,,"GERMANY","1",,"2000200","1"
"5482","ALEXANDER OSTEOTOME, 4MM, 18CM7""","HB 3467-54","HEBU",,,,"GERMANY","1",,"1946200","1"
"5483","ALEXANDER OSTEOTOME, 6MM, 18CM7""","HB 3467-56","HEBU",,,,"GERMANY","1",,"1877100","1"
"5484","ALEXANDER OSTEOTOME, 8MM, 18CM7""","HB 3467-58","HEBU",,,,"GERMANY","1",,"1877100","1"
"5485","ALEXANDER OSTEOTOME,10MM, 18CM7""","HB 3467-60","HEBU",,,,"GERMANY","1",,"1877100","1"
"5486","ALEXANDER OSTEOTOME,12MM, 18CM7""","HB 3467-62","HEBU",,,,"GERMANY","1",,"1877100","1"
"5487","ALEXANDER OSTEOTOME,14MM, 18CM7""","HB 3467-64","HEBU",,,,"GERMANY","1",,"1877100","1"
"5488","ALEXANDER GOUGE, 4MM, 18CM, 7""","HB 3468-04","HEBU",,,,"GERMANY","1",,"2235600","1"
"5489","ALEXANDER GOUGE, 6MM, 18CM, 7""","HB 3468-06","HEBU",,,,"GERMANY","1",,"2235600","1"
"5490","ALEXANDER GOUGE, 8MM, 18CM, 7""","HB 3468-08","HEBU",,,,"GERMANY","1",,"2235600","1"
"5491","ALEXANDER GOUGE, 10MM, 18CM,7""","HB 3468-10","HEBU",,,,"GERMANY","1",,"2235600","1"
"5492","ALEXANDER GOUGE, 12MM, 18CM,7""","HB 3468-12","HEBU",,,,"GERMANY","1",,"2235600","1"
"5493","ALEXANDER GOUGE, 14MM, 18CM,7""","HB 3468-14","HEBU",,,,"GERMANY","1",,"2235600","1"
"5494","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 2MM, 12,5CM, 5""","HB 3469-02","HEBU",,,,"GERMANY","1",,"814400","1"
"5495","MINI-LAMBOTTE OSTEOTOME,CURVED, 2MM, 12,5CM, 5""""""","HB 3469-02G","HEBU",,,,"GERMANY","1",,"922400","1"
"5496","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 3MM, 12,5CM, 5""","HB 3469-03","HEBU",,,,"GERMANY","1",,"814400","1"
"5497","MINI-LAMBOTTE OSTEOTOME,CURVED, 3MM, 12,5CM, 5""""""","HB 3469-03G","HEBU",,,,"GERMANY","1",,"922400","1"
"5498","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 4MM, 12,5CM, 5""","HB 3469-04","HEBU",,,,"GERMANY","1",,"814400","1"
"5499","MINI-LAMBOTTE OSTEOTOME, CURVED,4MM, 12,5CM, 5""","HB 3469-04G","HEBU",,,,"GERMANY","1",,"922400","1"
"5500","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 6MM, 12,5CM, 5""","HB 3469-06","HEBU",,,,"GERMANY","1",,"814400","1"
"5501","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 8MM, 12,5CM, 5""","HB 3469-08","HEBU",,,,"GERMANY","1",,"814400","1"
"5502","MINI-LAMBOTTE OSTEOTOME,CURVED, 8MM, 12,5CM, 5""","HB 3469-08G","HEBU",,,,"GERMANY","1",,"922400","1"
"5503","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 10MM, 12,5CM, 5""","HB 3469-10","HEBU",,,,"GERMANY","1",,"974200","1"
"5504","MINI-LAMBOTTE OSTEOTOME, CURVED,10MM, 12,5CM, 5""","HB 3469-10G","HEBU",,,,"GERMANY","1",,"1082200","1"
"5505","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 12MM, 12,5CM, 5""","HB 3469-12","HEBU",,,,"GERMANY","1",,"974200","1"
"5506","MINI-LAMBOTTE OSTEOTOME, CURVED,12MM, 12,5CM, 5""","HB 3469-12G","HEBU",,,,"GERMANY","1",,"1082200","1"
"5507","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 14MM, 12,5CM, 5""","HB 3469-14","HEBU",,,,"GERMANY","1",,"974200","1"
"5508","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 15MM, 12,5CM, 5""","HB 3469-15","HEBU",,,,"GERMANY","1",,"974200","1"
"5509","MINI-LAMBOTTE OSTEOTOME, CURVED,15MM, 12,5CM, 5""","HB 3469-15G","HEBU",,,,"GERMANY","1",,"1082200","1"
"5510","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 20MM, 12,5CM, 5""","HB 3469-18","HEBU",,,,"GERMANY","1",,"974200","1"
"5511","MINI-LAMBOTTE OSTEOTOME, CURVED,18MM, 12,5CM, 5""","HB 3469-18G","HEBU",,,,"GERMANY","1",,"1082200","1"
"5512","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 20MM, 12,5CM, 5""","HB 3469-20","HEBU",,,,"GERMANY","1",,"974200","1"
"5513","MINI-LAMBOTTE OSTEOTOME, CURVED,20MM, 12,5CM, 5""","HB 3469-20G","HEBU",,,,"GERMANY","1",,"1082200","1"
"5514","MINI-LAMBOTTE OSTEOTOME, 2MMSTRAIGHT, 2MM, 17CM, 6 3/4""","HB 3470-02","HEBU",,,,"GERMANY","1",,"899700","1"
"5515","MINI-LAMBOTTE OSTEOTOME,CURVED, 2MM, 17CM, 6 3/4""","HB 3470-02G","HEBU",,,,"GERMANY","1",,"1007700","1"
"5516","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 3MM, 17CM, 6 3/4""","HB 3470-03","HEBU",,,,"GERMANY","1",,"899700","1"
"5517","MINI-LAMBOTTE OSTEOTOME,CURVED, 3MM, 17CM, 6 3/4""","HB 3470-03G","HEBU",,,,"GERMANY","1",,"1007700","1"
"5518","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 4MM, 17CM, 6 3/4""","HB 3470-04","HEBU",,,,"GERMANY","1",,"899700","1"
"5519","MINI-LAMBOTTE OSTEOTOME,CURVED, 4MM, 17CM, 6 3/4""","HB 3470-04G","HEBU",,,,"GERMANY","1",,"1007700","1"
"5520","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 6MM, 17CM, 6 3/4""","HB 3470-06","HEBU",,,,"GERMANY","1",,"899700","1"
"5521","MINI-LAMBOTTE OSTEOTOME,CURVED, 6MM, 17CM, 6 3/4""","HB 3470-06G","HEBU",,,,"GERMANY","1",,"1007700","1"
"5522","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 8MM, 17CM, 6 3/4""","HB 3470-08","HEBU",,,,"GERMANY","1",,"899700","1"
"5523","MINI-LAMBOTTE OSTEOTOME,CURVED, 8MM, 17CM, 6 3/4""","HB 3470-08G","HEBU",,,,"GERMANY","1",,"1007700","1"
"5524","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 10MM, 17CM, 6 3/4""","HB 3470-10","HEBU",,,,"GERMANY","1",,"1115700","1"
"5525","MINI-LAMBOTTE OSTEOTOME,CURVED, 10M, 17CM, 6 3/4""","HB 3470-10G","HEBU",,,,"GERMANY","1",,"1223700","1"
"5526","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 12MM, 17CM, 6 3/4""","HB 3470-12","HEBU",,,,"GERMANY","1",,"1115700","1"
"5527","MINI-LAMBOTTE OSTEOTOME,CURVED, 12MM, 17CM, 6 3/4""","HB 3470-12G","HEBU",,,,"GERMANY","1",,"1223700","1"
"5528","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 15MM, 17CM, 6 3/4""","HB 3470-15","HEBU",,,,"GERMANY","1",,"1115700","1"
"5529","MINI-LAMBOTTE OSTEOTOME,CURVED, 15MM, 17CM, 6 3/4""","HB 3470-15G","HEBU",,,,"GERMANY","1",,"1223700","1"
"5530","MINI-LAMBOTTE OSTEOTOME,STRAIGHT, 18MM, 17CM, 6 3/4""""""","HB 3470-18","HEBU",,,,"GERMANY","1",,"1115700","1"
"5531","MINI-LAMBOTTE OSTEOTOME,CURVED, 18MM, 17CM, 6 3/4""""""","HB 3470-18G","HEBU",,,,"GERMANY","1",,"1223700","1"
"5532","MINI-LAMBOTTE OSTEOTOME, STRAIGHT, 20MM,17CM, 6 3/4""","HB 3470-20","HEBU",,,,"GERMANY","1",,"1115700","1"
"5533","MINI-LAMBOTTE OSTEOTOME,CURVED, 20MM, 17CM, 6 3/4""""""","HB 3470-20G","HEBU",,,,"GERMANY","1",,"1223700","1"
"5534","LAMBOTTE OSTEOTOME, STRAIGHT,6MM, 23CM, 9""","HB 3471-06","HEBU",,,,"GERMANY","1",,"1791800","1"
"5535","LAMBOTTE OSTEOTOME, STRAIGHT,8MM, 23CM, 9""","HB 3471-08","HEBU",,,,"GERMANY","1",,"1791800","1"
"5536","LAMBOTTE OSTEOTOME, STRAIGHT,10MM, 23CM, 9""","HB 3471-10","HEBU",,,,"GERMANY","1",,"1791800","1"
"5537","LAMBOTTE OSTEOTOME, STRAIGHT,13MM, 23CM, 9""","HB 3471-13","HEBU",,,,"GERMANY","1",,"1791800","1"
"5538","LAMBOTTE OSTEOTOME, STRAIGHT,15MM, 23CM, 9""","HB 3471-15","HEBU",,,,"GERMANY","1",,"1791800","1"
"5539","LAMBOTTE OSTEOTOME, STRAIGHT,19MM, 23CM, 9""","HB 3471-19","HEBU",,,,"GERMANY","1",,"1791800","1"
"5540","LAMBOTTE OSTEOTOME, STRAIGHT,25MM, 23CM, 9""","HB 3471-25","HEBU",,,,"GERMANY","1",,"1842500","1"
"5541","LAMBOTTE OSTEOTOME, STRAIGHT,32MM, 23CM, 9""","HB 3471-32","HEBU",,,,"GERMANY","1",,"2025000","1"
"5542","LAMBOTTE OSTEOTOME, STRAIGHT,38MM, 23CM, 9""","HB 3471-38","HEBU",,,,"GERMANY","1",,"2355500","1"
"5543","LAMBOTTE OSTEOTOME, CURVED,6MM, 23CM, 9""","HB 3472-06","HEBU",,,,"GERMANY","1",,"1899800","1"
"5544","LAMBOTTE OSTEOTOME, CURVED,8MM, 23CM, 9""","HB 3472-08","HEBU",,,,"GERMANY","1",,"1899800","1"
"5545","LAMBOTTE OSTEOTOME, CURVED,10MM, 23CM, 9""","HB 3472-10","HEBU",,,,"GERMANY","1",,"1899800","1"
"5546","LAMBOTTE OSTEOTOME, CURVED,13MM, 23CM, 9""","HB 3472-13","HEBU",,,,"GERMANY","1",,"1899800","1"
"5547","LAMBOTTE OSTEOTOME, CURVED,15MM, 23CM, 9""","HB 3472-15","HEBU",,,,"GERMANY","1",,"1899800","1"
"5548","LAMBOTTE OSTEOTOME, CURVED,19MM, 23CM, 9""","HB 3472-19","HEBU",,,,"GERMANY","1",,"1899800","1"
"5549","LAMBOTTE OSTEOTOME, CURVED,25MM, 23CM, 9""","HB 3472-25","HEBU",,,,"GERMANY","1",,"1950500","1"
"5550","LAMBOTTE OSTEOTOME, CURVED,32MM, 23CM, 9""","HB 3472-32","HEBU",,,,"GERMANY","1",,"2133000","1"
"5551","LAMBOTTE OSTEOTOME, CURVED,38MM, 23CM, 9""","HB 3472-38","HEBU",,,,"GERMANY","1",,"2463500","1"
"5552","LUCAS BONE CHISEL, 4MM, 16CM,6 1/4""","HB 3473-04","HEBU",,,,"GERMANY","1",,"2467800","1"
"5553","LUCAS BONE CHISEL, 6MM, 16CM,6 1/4""","HB 3473-06","HEBU",,,,"GERMANY","1",,"2467800","1"
"5554","LUCAS GOUGE, 3MM, 16CM, 6 1/4""","HB 3474-03","HEBU",,,,"GERMANY","1",,"2690300","1"
"5555","LUCAS GOUGE, 5MM, 16CM, 6 1/4""","HB 3474-05","HEBU",,,,"GERMANY","1",,"2690300","1"
"5556","HANDLE WITH KEY FORINTERCHANGEABLE BLADES","HB 3475-00","HEBU",,,,"GERMANY","1",,"14926700","1"
"5557","GARDNER CHISEL, 3MM, 18CM, 7""","HB 3475-01","HEBU",,,,"GERMANY","1",,"1836000","1"
"5558","GARDNER CHISEL, 5MM, 18CM, 7""","HB 3475-02","HEBU",,,,"GERMANY","1",,"1836000","1"
"5559","GARDNER CHISEL, 4MM, 18CM, 7"" CURVED","HB 3475-05","HEBU",,,,"GERMANY","1",,"1836000","1"
"5560","GARDNER CHISEL, 4MM, 18CM, 7"" CURVED","HB 3475-06","HEBU",,,,"GERMANY","1",,"1836000","1"
